timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Blyth Spartans,Alfreton Town,James Bancroft,1,0.00,0.00,1.29,1.48,2,0,2,0,0,0,"49,65","",3,1,-1,-1,-1,-1,-1,-1,-1,-1,10,13,5,3,5,10,-1,-1,53,47,1.48,1.47,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.44,3.35,2.44,0.00,1.67,2.75,0.00,0.00,0.00,Croft Park (Blyth- Northumberland)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Boston United,Spennymoor Town,Matthew Scholes,1,0.00,0.00,1.67,1.14,1,2,3,0,0,0,"85","60,88",3,8,-1,-1,-1,-1,-1,-1,-1,-1,12,11,4,6,8,5,-1,-1,51,49,1.39,1.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.18,3.20,2.90,1.33,2.00,0.00,0.00,0.00,0.00,The Jakemans Stadium (Boston- Lincolnshire)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Guiseley,Fylde,Richard Aspinall,1,0.00,0.00,1.14,1.67,2,4,6,2,1,1,"22,90'2","9,58,64,68",9,2,-1,-1,-1,-1,-1,-1,-1,-1,17,16,8,5,9,11,-1,-1,49,51,1.84,1.56,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.65,3.35,1.82,1.22,1.73,3.30,4.20,1.69,1.87,Nethermoor Park (Guiseley- West Yorkshire)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Hereford,Farsley Celtic,Daniel Locker,1,0.00,0.00,1.67,0.48,0,1,1,0,0,0,"","62",2,5,-1,-1,-1,-1,-1,-1,-1,-1,13,9,4,5,9,4,-1,-1,50,50,1.30,1.06,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.73,3.55,3.80,0.00,1.73,2.90,0.00,0.00,0.00,Edgar Street Athletic Ground (Hereford- Herefordshire)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Kettering Town,Bradford Park Avenue,Richie Watkins,1,0.00,0.00,1.62,0.81,1,0,1,1,1,0,"23","",4,4,-1,-1,-1,-1,-1,-1,-1,-1,10,9,6,3,4,6,-1,-1,49,51,1.36,1.04,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.83,3.55,3.45,0.00,1.57,2.45,0.00,0.00,0.00,Latimer Park (Kettering- Northamptonshire)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Southport,Gloucester City,Dale Baines,1,0.00,0.00,1.67,0.90,2,2,4,3,1,2,"14,68","9,28",4,2,-1,-1,-1,-1,-1,-1,-1,-1,19,9,8,6,11,3,-1,-1,48,52,2.07,1.25,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.30,3.15,2.45,0.00,0.00,0.00,0.00,0.00,0.00,Haig Avenue (Southport- Merseyside)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,York City,Kidderminster Harriers,Michael Barlow,1,0.00,0.00,1.87,1.38,1,2,3,1,0,1,"46","22,88",4,8,-1,-1,-1,-1,-1,-1,-1,-1,14,16,6,9,8,7,-1,-1,49,51,1.63,1.97,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.53,3.25,5.50,0.00,0.00,0.00,0.00,0.00,0.00,LNER Community Stadium (York- North Yorkshire)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Bath City,Billericay Town,Greg Rollason,1,0.00,0.00,1.30,0.95,3,0,3,1,1,0,"43,70,90'1","",5,4,-1,-1,-1,-1,-1,-1,-1,-1,9,5,5,2,4,3,-1,-1,52,48,1.40,0.97,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.62,3.50,4.00,1.20,1.59,2.40,4.00,1.61,2.00,Twerton Park Stadium (Bath- Somerset)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Braintree Town,Oxford City,Jack Packman,1,0.00,0.00,1.20,1.57,1,1,2,0,0,0,"50","84",7,8,-1,-1,-1,-1,-1,-1,-1,-1,6,16,3,9,3,7,-1,-1,48,52,0.77,1.94,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,3.80,3.55,1.65,0.00,0.00,0.00,0.00,0.00,0.00,Cressing Road Stadium (Braintree- Essex)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Concord Rangers,Dorking Wanderers,Dean Skipper,1,0.00,0.00,1.60,1.45,1,0,1,0,0,0,"71","",7,15,-1,-1,-1,-1,-1,-1,-1,-1,11,19,6,6,5,13,-1,-1,52,48,1.44,2.19,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,4.40,3.25,1.62,0.00,0.00,0.00,0.00,0.00,0.00,The Aspect Arena (Canvey Island- Essex)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Dulwich Hamlet,Chippenham Town,Michael Ryan,1,0.00,0.00,1.35,1.23,1,1,2,1,1,0,"36","55",2,3,-1,-1,-1,-1,-1,-1,-1,-1,9,3,5,3,4,0,-1,-1,53,47,1.31,0.67,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.15,3.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,Champion Hill Stadium (London)
1628949600,Aug 14 2021 - 2:00pm,complete,N/A,Eastbourne Borough,Hampton & Richmond,Steven Hughes,1,0.00,0.00,1.70,1.00,0,5,5,3,0,3,"","3,11,43,47,60",1,5,-1,-1,-1,-1,-1,-1,-1,-1,6,23,3,9,3,14,-1,-1,49,51,0.88,2.69,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.30,2.45,1.20,1.61,2.40,3.95,0.00,0.00,Priory Lane Stadium (Eastbourne- East Sussex)
