timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1629028800,Aug 15 2021 - 12:00pm,complete,N/A,Waldhof Mannheim,Würzburger Kickers,Nico Fuchs,3,0.00,0.00,1.61,1.06,1,1,2,1,0,1,"87","10",10,3,3,0,1,0,0,3,0,1,12,7,6,4,6,3,16,12,55,45,1.86,1.12,1.50,0,50,0,0,0,50,100,0,0,14.00,8.00,2.00,3.65,3.30,1.29,1.80,2.90,5.00,1.74,2.05,Carl-Benz-Stadion (Mannheim)
1629133200,Aug 16 2021 - 5:00pm,complete,N/A,Hallescher FC,Eintracht Braunschweig,Benjamin Brand,3,3.00,1.00,1.56,1.89,0,2,2,1,0,1,"","42,83",4,7,0,0,1,0,0,0,0,1,9,8,3,6,6,2,10,12,47,53,1.21,1.48,2.00,50,50,50,50,0,50,50,0,0,7.00,3.00,2.50,3.00,2.80,1.41,2.10,3.50,6.75,1.87,1.91,ERDGAS Sportpark (Halle (Saale))
1629306000,Aug 18 2021 - 5:00pm,complete,N/A,Osnabrück,MSV Duisburg,Martin Speckner,1,0.00,0.00,1.50,1.06,0,1,1,1,0,1,"","40",8,5,4,0,5,0,2,2,0,5,10,10,4,4,6,6,11,18,70,30,1.54,1.25,1.50,0,50,0,0,0,50,50,0,50,7.00,4.00,2.05,3.40,3.35,1.29,1.80,2.90,5.25,1.74,2.10,Bremer Brücke (Osnabrück)
1629478800,Aug 20 2021 - 5:00pm,complete,N/A,Viktoria Berlin,Hallescher FC,Aarne Aarnink,4,3.00,0.00,1.33,0.83,0,1,1,1,0,1,"","28",7,4,1,0,3,0,1,0,2,1,12,8,8,2,4,6,12,7,55,45,1.97,1.14,1.75,25,50,50,25,0,50,50,25,25,4.50,1.00,2.05,3.35,3.40,1.32,1.87,3.05,5.50,1.77,2.05,Friedrich-Ludwig-Jahn-Sportpark (Berlin)
1629547200,Aug 21 2021 - 12:00pm,complete,N/A,Borussia Dortmund II,Saarbrucken,Martin Thomsen,4,1.00,3.00,1.00,1.33,0,0,0,0,0,0,"","",7,3,4,0,3,0,1,3,1,2,12,4,4,3,8,1,14,13,60,40,1.67,0.81,1.50,50,50,0,0,0,0,100,0,50,12.00,2.00,2.85,3.45,2.25,1.25,1.69,2.55,4.35,1.62,2.25,Stadion Rote Erde (Dortmund)
1629547200,Aug 21 2021 - 12:00pm,complete,N/A,Eintracht Braunschweig,Zwickau,Patrick Alt,4,0.00,1.00,1.67,1.28,2,0,2,1,1,0,"8,58","",6,7,1,0,1,0,0,1,1,0,13,9,5,6,8,3,8,20,52,48,1.78,1.62,3.00,50,100,50,50,0,50,50,100,100,7.00,3.00,2.10,3.45,3.10,1.33,1.91,3.15,5.75,1.83,1.95,Eintracht-Stadion (Braunschweig)
1629547200,Aug 21 2021 - 12:00pm,complete,N/A,Magdeburg,MSV Duisburg,Patrick Schwengers,4,1.00,1.50,2.39,1.06,2,1,3,2,2,0,"29,36","90'1",8,8,1,0,3,0,0,1,1,2,10,4,5,3,5,1,10,15,58,42,1.50,0.88,0.75,0,25,0,0,0,25,50,0,0,8.00,5.00,1.80,3.35,4.40,1.29,1.80,2.90,5.00,1.77,2.05,MDCC-Arena (Magdeburg)
1629547200,Aug 21 2021 - 12:00pm,complete,N/A,Kaiserslautern,1860 München,Frank Willenborg,4,1.00,1.00,2.22,1.67,3,0,3,2,2,0,"27,33,87","",6,2,2,0,3,0,1,1,0,3,9,9,8,4,1,5,14,12,56,44,1.60,1.31,0.00,0,0,0,0,0,0,0,0,0,12.00,4.00,2.65,3.35,2.40,1.32,1.87,3.00,5.50,1.74,2.05,Fritz-Walter-Stadion (Kaiserslautern)
1629547200,Aug 21 2021 - 12:00pm,complete,N/A,Viktoria Köln,Waldhof Mannheim,Tom Bauer,4,1.00,1.00,1.50,1.72,2,3,5,3,0,3,"48,80","22,32,44",4,2,2,0,1,0,1,1,0,1,13,7,6,5,7,2,20,21,57,43,1.67,1.11,2.00,100,100,0,0,0,0,50,50,100,10.00,8.00,2.70,3.05,2.55,1.30,1.80,2.85,4.95,1.65,2.20,Sportpark Höhenberg (Köln)
1629547200,Aug 21 2021 - 12:00pm,complete,N/A,Meppen,Verl,Thorben Siewer,4,3.00,3.00,1.39,1.11,2,0,2,1,1,0,"30,90'3","",7,1,2,0,4,0,1,1,2,2,16,8,7,4,9,4,15,19,54,46,2.31,1.28,1.00,0,0,0,0,0,0,50,0,50,16.00,8.00,2.80,3.40,2.30,1.29,1.80,2.85,4.95,1.69,2.10,Hänsch-Arena (Meppen)
