timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1663513200,Sep 18 2022 - 3:00pm,complete,N/A,Langreo,Club Marino de Luanco,N/A,3,0.00,2.00,0.80,1.67,1,3,4,2,1,1,"33","36,66,78",6,4,-1,-1,-1,-1,-1,-1,-1,-1,7,13,4,7,3,6,-1,-1,56,44,1.07,1.68,1.25,25,25,25,0,0,0,25,25,50,10.00,1.50,2.60,2.80,2.63,1.43,2.50,4.20,9.00,1.95,1.74,Estadio Nuevo Ganzábal
1663513200,Sep 18 2022 - 3:00pm,complete,N/A,Ourense CF,SD Compostela,N/A,3,0.00,1.50,1.67,1.50,1,1,2,1,1,0,"22","81",3,5,-1,-1,-1,-1,-1,-1,-1,-1,14,9,4,3,10,6,-1,-1,38,62,1.49,1.24,2.50,75,75,75,0,0,25,50,25,75,9.00,4.00,2.60,2.80,2.63,1.34,2.25,3.80,7.25,1.76,1.90,Estadio O Couto
1663515000,Sep 18 2022 - 3:30pm,complete,N/A,Zamora CF,Racing Santander II,N/A,3,0.00,3.00,1.11,1.44,3,1,4,1,0,1,"47,50,83","10",6,3,4,0,1,0,1,3,0,1,10,11,6,5,4,6,-1,-1,55,45,1.38,1.18,1.50,25,25,25,0,0,0,50,0,0,12.00,2.00,1.70,3.20,4.75,1.47,2.50,0.00,0.00,0.00,0.00,Estadio Ruta de la Plata
1663516800,Sep 18 2022 - 4:00pm,complete,N/A,Gimnástica Torrelavega,Arenteiro,N/A,3,3.00,1.00,1.30,2.33,1,2,3,1,1,0,"27","58,71",3,4,-1,-1,-1,-1,-1,-1,-1,-1,5,9,3,8,2,1,-1,-1,35,65,0.72,1.43,2.00,75,75,50,0,0,25,75,25,75,11.00,6.50,2.38,2.90,3.00,1.45,2.40,4.30,8.75,2.00,1.75,Estadio El Malecón
1663516800,Sep 18 2022 - 4:00pm,complete,N/A,CD Guijuelo,CD Laredo,N/A,3,3.00,3.00,2.22,1.00,1,0,1,0,0,0,"70","",3,3,-1,-1,-1,-1,-1,-1,-1,-1,9,7,3,5,6,2,-1,-1,50,50,1.02,1.11,1.50,25,25,25,0,0,0,75,25,50,8.00,4.50,1.80,3.10,4.20,1.35,2.50,3.95,7.75,2.20,1.62,N/A
1663783200,Sep 21 2022 - 6:00pm,complete,N/A,Zamora CF,Real Valladolid II,N/A,1,1.50,1.50,1.11,1.67,0,4,4,2,0,2,"","25,34,49,87",12,1,0,0,2,0,0,0,1,1,18,9,7,7,11,2,-1,-1,52,48,1.99,1.22,2.75,50,50,50,50,25,25,100,50,50,13.00,2.50,1.70,3.30,4.50,0.00,2.15,0.00,0.00,0.00,0.00,Estadio Ruta de la Plata
1664029800,Sep 24 2022 - 2:30pm,complete,N/A,Real Valladolid II,Coruxo,N/A,4,2.00,1.67,1.67,1.44,1,0,1,0,0,0,"9003","",5,7,2,0,1,0,0,2,0,1,14,8,6,4,8,4,-1,-1,55,45,1.78,1.11,1.83,17,34,34,34,17,34,50,34,50,7.66,0.67,2.09,3.18,3.38,1.65,2.18,0.00,0.00,0.00,0.00,Campo 1 Anexos del José Zorrilla
1664031600,Sep 24 2022 - 3:00pm,complete,N/A,Racing Santander II,CD Guijuelo,N/A,4,2.00,3.00,1.44,2.22,0,0,0,0,0,0,"","",5,4,-1,-1,-1,-1,-1,-1,-1,-1,13,5,6,3,7,2,-1,-1,57,43,1.58,0.72,1.84,34,34,34,17,0,0,33,17,50,7.83,-0.33,2.30,3.00,3.10,0.00,2.88,0.00,0.00,0.00,0.00,Estadio Municipal
1664033400,Sep 24 2022 - 3:30pm,complete,N/A,Real Avilés,Gimnástica Torrelavega,N/A,4,0.33,2.00,1.67,1.30,3,0,3,1,1,0,"4502,78,83","",5,1,3,0,4,1,1,2,1,4,19,7,10,2,9,5,-1,-1,54,46,2.24,0.90,2.34,67,67,67,17,0,17,67,50,84,12.17,4.00,1.53,3.75,5.75,0.00,2.20,0.00,0.00,0.00,0.00,Estadio Román Suárez Puerta
1664035200,Sep 24 2022 - 4:00pm,complete,N/A,Arenteiro,Real Oviedo II,N/A,4,1.67,2.00,2.33,0.78,1,0,1,0,0,0,"72","",4,3,1,0,4,0,0,1,2,2,15,7,5,0,10,7,-1,-1,55,45,1.55,0.64,2.50,67,84,67,17,0,17,84,67,84,7.67,1.67,1.91,3.30,3.80,1.50,2.35,0.00,0.00,0.00,0.00,Estadio de Espiñedo
1664101800,Sep 25 2022 - 10:30am,complete,N/A,CD Laredo,Polvorín,N/A,4,2.00,0.67,1.00,1.00,3,1,4,2,1,1,"1,85,90'7","33",3,4,-1,-1,-1,-1,-1,-1,-1,-1,15,10,9,6,6,4,-1,-1,33,67,1.93,1.43,1.67,33,33,33,17,17,17,50,33,50,7.00,1.33,2.17,2.86,2.86,1.57,2.23,4.75,8.00,2.25,1.60,Campo San Pedro
1664118000,Sep 25 2022 - 3:00pm,complete,N/A,Cristo Atlético,Bergantiños,N/A,4,0.67,1.33,1.60,0.89,2,1,3,2,1,1,"33,74","1",9,3,-1,-1,-1,-1,-1,-1,-1,-1,15,3,8,3,7,0,-1,-1,55,45,1.83,0.64,1.67,50,50,34,17,0,17,50,17,67,8.83,2.00,2.40,3.00,2.90,1.38,2.30,4.15,8.00,1.90,1.80,Estadio La Nueva Balastera
1664118000,Sep 25 2022 - 3:00pm,complete,N/A,Club Marino de Luanco,Zamora CF,N/A,4,2.33,1.00,1.67,1.11,1,0,1,0,0,0,"88","",6,3,3,0,4,0,1,2,2,2,13,5,6,3,7,2,-1,-1,51,49,1.60,0.94,2.34,33,50,50,50,0,33,67,50,67,12.67,2.66,2.38,3.00,2.90,1.46,2.35,0.00,0.00,0.00,0.00,Estadi Municipal de Miramar
1664121600,Sep 25 2022 - 4:00pm,complete,N/A,SD Compostela,Langreo,N/A,4,1.33,0.00,1.50,0.80,0,1,1,0,0,0,"","90'2",10,2,-1,-1,-1,-1,-1,-1,-1,-1,11,5,2,4,9,1,-1,-1,56,44,1.18,0.96,2.67,84,84,67,17,0,33,84,50,84,10.00,0.00,1.73,3.50,4.50,1.35,2.20,3.90,8.25,2.15,1.66,Estadio Multiusos de San Lázaro
1664123400,Sep 25 2022 - 4:30pm,complete,N/A,Burgos Promesas,Ourense CF,N/A,4,0.33,0.33,0.89,1.67,1,1,2,1,0,1,"86","31",5,6,-1,-1,-1,-1,-1,-1,-1,-1,12,10,8,5,4,5,-1,-1,55,45,1.61,1.16,2.17,50,67,50,17,0,34,50,17,67,8.00,2.00,2.38,3.00,3.00,1.45,2.50,4.65,9.50,2.05,1.70,Ciudad Deportiva de Castañares
1664634600,Oct 01 2022 - 2:30pm,complete,N/A,Real Oviedo II,Ourense CF,N/A,5,1.50,0.50,0.78,1.67,0,2,2,0,0,0,"","87,90'1",2,7,-1,-1,-1,-1,-1,-1,-1,-1,9,13,2,7,7,6,-1,-1,54,46,1.26,1.79,2.38,63,75,50,13,0,13,63,38,88,8.50,3.75,1.82,3.25,4.10,0.00,2.28,0.00,0.00,0.00,0.00,Estadio El Requexón
1664704800,Oct 02 2022 - 10:00am,complete,N/A,Polvorín,Racing Santander II,N/A,5,0.50,1.75,1.00,1.44,2,3,5,2,0,2,"48,63","17,37,76",6,3,5,1,3,1,5,1,2,2,12,16,7,8,5,8,-1,-1,50,50,1.55,1.79,2.13,50,50,50,38,13,25,38,38,38,8.00,-1.50,2.70,3.10,2.37,0.00,2.23,0.00,0.00,0.00,0.00,Estadio Anxo Carro
1664704800,Oct 02 2022 - 10:00am,complete,N/A,Arenteiro,Real Avilés,N/A,5,2.00,1.00,2.33,1.67,1,1,2,0,0,0,"53","61",2,3,-1,-1,-1,-1,-1,-1,-1,-1,6,9,3,5,3,4,-1,-1,50,50,0.76,1.13,1.75,38,50,38,13,0,0,50,38,75,10.00,0.75,2.55,3.00,2.55,1.47,2.48,4.75,11.00,2.10,1.64,Estadio de Espiñedo
1664722800,Oct 02 2022 - 3:00pm,complete,N/A,CD Guijuelo,Club Marino de Luanco,N/A,5,2.50,2.50,2.22,1.67,1,0,1,1,1,0,"1","",1,4,-1,-1,-1,-1,-1,-1,-1,-1,9,11,6,5,3,6,-1,-1,46,54,1.27,1.40,1.13,13,13,13,13,0,13,25,13,63,8.75,0.75,1.95,2.90,3.80,1.50,2.50,4.90,9.50,2.11,1.63,N/A
1664722800,Oct 02 2022 - 3:00pm,complete,N/A,Langreo,Burgos Promesas,N/A,5,0.75,0.50,0.80,0.89,2,0,2,0,0,0,"68,90","",5,5,-1,-1,-1,-1,-1,-1,-1,-1,14,0,5,0,9,0,-1,-1,50,50,1.94,0.43,2.25,50,63,50,25,0,38,63,38,75,8.42,-0.50,1.85,3.25,3.75,1.44,2.25,4.40,9.00,2.05,1.68,Estadio Nuevo Ganzábal
1664722800,Oct 02 2022 - 3:00pm,complete,N/A,Gimnástica Torrelavega,Cristo Atlético,N/A,5,1.50,1.25,1.30,1.60,0,0,0,0,0,0,"","",2,5,-1,-1,-1,-1,-1,-1,-1,-1,6,14,2,5,4,9,-1,-1,42,58,0.73,1.52,2.00,50,63,63,0,0,25,63,38,75,9.25,4.75,3.00,2.88,2.38,1.48,2.30,4.20,8.00,2.00,1.70,Estadio El Malecón
1664722800,Oct 02 2022 - 3:00pm,complete,N/A,Bergantiños,Real Valladolid II,N/A,5,1.00,2.25,0.89,1.67,0,1,1,0,0,0,"","66",6,7,-1,-1,-1,-1,-1,-1,-1,-1,11,11,0,5,11,6,-1,-1,50,50,0.98,1.29,2.88,63,75,63,38,13,50,88,38,88,9.17,1.25,2.50,3.10,2.50,1.48,2.20,4.10,8.75,1.83,1.86,Estadio As Eiroas
1664722800,Oct 02 2022 - 3:00pm,complete,N/A,Coruxo,CD Laredo,N/A,5,1.25,2.25,1.44,1.00,1,0,1,1,1,0,"2","",2,4,-1,-1,-1,-1,-1,-1,-1,-1,17,10,9,5,8,5,-1,-1,50,50,1.96,1.25,1.38,25,25,25,13,0,13,38,25,63,7.25,2.25,1.91,3.00,4.00,1.41,2.30,4.30,9.50,2.05,1.66,Campo do Vao
1664724600,Oct 02 2022 - 3:30pm,complete,N/A,Zamora CF,SD Compostela,N/A,5,0.75,1.00,1.11,1.50,0,3,3,2,0,2,"","7,39,63",6,5,3,1,6,0,2,2,3,3,8,10,5,9,3,1,-1,-1,66,34,1.17,1.48,2.38,50,63,50,25,0,25,75,38,88,12.75,2.50,1.85,3.10,4.20,0.00,2.20,0.00,0.00,0.00,0.00,Estadio Ruta de la Plata
1665241200,Oct 08 2022 - 3:00pm,complete,N/A,Real Valladolid II,Gimnástica Torrelavega,N/A,6,2.40,1.40,1.67,1.30,3,2,5,3,2,1,"29,40,70","9,67",7,4,-1,-1,-1,-1,-1,-1,-1,-1,18,11,10,4,8,7,-1,-1,63,37,2.17,1.21,2.40,40,60,60,20,10,30,70,50,80,9.00,3.60,1.44,3.60,7.00,1.40,2.15,3.75,7.00,2.18,1.60,Campo 1 Anexos del José Zorrilla
1665241200,Oct 08 2022 - 3:00pm,complete,N/A,Ourense CF,Langreo,N/A,6,1.00,1.20,1.67,0.80,1,0,1,1,1,0,"14","",4,5,-1,-1,-1,-1,-1,-1,-1,-1,10,8,3,3,7,5,-1,-1,41,59,1.12,1.06,2.10,50,70,30,10,0,10,40,40,80,10.15,0.40,2.20,2.80,3.25,1.44,2.40,4.33,8.00,2.00,1.72,Estadio O Couto
1665309600,Oct 09 2022 - 10:00am,complete,N/A,Real Avilés,Real Oviedo II,N/A,6,1.00,1.20,1.67,0.78,4,2,6,3,2,1,"11,35,64,82","26,55",1,4,-1,-1,-1,-1,-1,-1,-1,-1,10,7,6,5,4,2,-1,-1,60,40,1.49,1.41,2.30,40,70,50,20,0,10,50,70,90,8.45,2.20,1.78,3.28,4.58,1.45,2.50,4.50,7.75,2.20,1.62,Estadio Román Suárez Puerta
1665311400,Oct 09 2022 - 10:30am,complete,N/A,Racing Santander II,Coruxo,N/A,6,2.00,1.60,1.44,1.44,0,2,2,0,0,0,"","48,53",4,2,2,0,4,0,0,2,2,2,13,8,3,6,10,2,-1,-1,50,50,1.37,1.26,1.60,30,30,30,20,10,10,30,20,40,7.55,1.00,2.21,3.06,3.26,0.00,2.40,0.00,0.00,0.00,0.00,Estadio Municipal
1665327600,Oct 09 2022 - 3:00pm,complete,N/A,Cristo Atlético,Arenteiro,N/A,6,1.20,1.80,1.60,2.33,0,1,1,0,0,0,"","78",0,2,-1,-1,-1,-1,-1,-1,-1,-1,6,14,3,6,3,8,-1,-1,48,52,0.90,1.63,1.20,40,40,20,0,0,10,30,20,60,8.40,-0.20,2.25,2.88,3.10,1.50,2.70,4.60,9.25,2.25,1.55,Estadio La Nueva Balastera
1665327600,Oct 09 2022 - 3:00pm,complete,N/A,CD Laredo,Bergantiños,N/A,6,1.80,0.80,1.00,0.89,2,2,4,2,1,1,"28,74","4,90'5",4,3,-1,-1,-1,-1,-1,-1,-1,-1,8,12,4,7,4,5,-1,-1,58,42,1.14,1.52,2.30,60,60,50,20,0,30,80,30,80,8.20,1.40,2.88,3.00,2.25,1.50,2.35,4.75,9.25,2.10,1.66,Campo San Pedro
1665327600,Oct 09 2022 - 3:00pm,complete,N/A,Club Marino de Luanco,Polvorín,N/A,6,2.00,0.40,1.67,1.00,0,0,0,0,0,0,"","",8,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.00,0.00,2.10,40,40,40,40,20,40,50,40,60,8.80,1.20,1.70,3.00,5.00,1.38,2.35,4.10,8.00,2.00,1.71,Estadi Municipal de Miramar
1665327600,Oct 09 2022 - 3:00pm,complete,N/A,SD Compostela,CD Guijuelo,N/A,6,1.40,2.60,1.50,2.22,0,0,0,0,0,0,"","",3,4,-1,-1,-1,-1,-1,-1,-1,-1,8,4,4,2,4,2,-1,-1,55,45,1.14,0.62,1.60,30,40,30,0,0,20,60,10,70,9.00,0.60,2.20,2.80,3.25,1.50,2.60,5.00,9.50,2.10,1.65,Estadio Multiusos de San Lázaro
1665329400,Oct 09 2022 - 3:30pm,complete,N/A,Burgos Promesas,Zamora CF,N/A,6,0.40,0.60,0.89,1.11,0,1,1,1,0,1,"","27",7,1,5,0,1,0,1,4,0,1,9,15,2,9,7,6,-1,-1,45,55,1.09,1.96,2.40,30,70,50,30,0,40,70,40,80,11.00,2.80,2.88,2.88,2.40,1.46,2.40,0.00,0.00,0.00,0.00,Ciudad Deportiva de Castañares
1665846000,Oct 15 2022 - 3:00pm,complete,N/A,Bergantiños,Racing Santander II,N/A,7,0.83,1.67,0.89,1.44,0,1,1,0,0,0,"","65",7,5,1,0,3,0,0,1,2,1,8,16,2,9,6,7,-1,-1,48,52,0.96,2.02,2.67,67,75,59,33,9,34,58,42,75,8.40,1.00,1.91,3.40,3.40,0.00,2.00,0.00,0.00,0.00,0.00,Estadio As Eiroas
