timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1662220800,Sep 03 2022 - 4:00pm,complete,N/A,Espanyol II,UE Olot,N/A,1,0.00,0.00,2.00,0.89,1,0,1,0,0,0,"87","",9,2,-1,-1,-1,-1,-1,-1,-1,-1,8,0,6,0,2,0,-1,-1,58,42,1.33,0.33,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.80,3.25,4.00,1.30,2.15,3.42,6.80,1.89,1.79,Ciutat Esportiva Dani Jarque
1662224400,Sep 03 2022 - 5:00pm,complete,N/A,Valencia II,Manresa,N/A,1,0.00,0.00,1.56,2.00,0,1,1,1,0,1,"","17",12,2,-1,-1,-1,-1,-1,-1,-1,-1,14,3,9,2,5,1,-1,-1,63,37,2.38,0.75,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.60,3.60,4.50,1.38,2.35,4.05,8.80,2.16,1.60,Estadio Antonio Puchades
1662285600,Sep 04 2022 - 10:00am,complete,N/A,Peña Deportiva,SD Formentera,N/A,1,0.00,0.00,2.00,1.67,0,0,0,0,0,0,"","",6,6,-1,-1,-1,-1,-1,-1,-1,-1,17,10,6,7,11,3,-1,-1,56,44,1.82,1.42,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.00,3.25,3.25,0.00,2.28,0.00,0.00,0.00,0.00,Campo Municipal del Santa Eulalia del Río
1662285600,Sep 04 2022 - 10:00am,complete,N/A,CD Ebro,Terrassa FC,N/A,1,0.00,0.00,0.56,1.33,1,1,2,1,1,0,"36","71",0,7,1,1,3,0,1,1,2,1,3,15,2,4,1,11,-1,-1,28,72,0.55,1.72,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.25,3.00,3.00,1.53,2.40,0.00,0.00,0.00,0.00,N/A
1662285600,Sep 04 2022 - 10:00am,complete,N/A,Mallorca II,Hércules CF,N/A,1,0.00,0.00,0.89,1.33,0,0,0,0,0,0,"","",9,4,-1,-1,-1,-1,-1,-1,-1,-1,11,11,6,5,5,6,-1,-1,47,53,1.36,1.22,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.20,2.50,1.50,2.50,0.00,0.00,0.00,0.00,N/A
1662285600,Sep 04 2022 - 10:00am,complete,N/A,Atlético Saguntino,Ibiza Islas Pitiusas,N/A,1,0.00,0.00,1.22,1.33,1,1,2,0,0,0,"9004","86",2,3,3,0,1,0,1,2,1,0,11,9,7,6,4,3,-1,-1,39,61,1.88,1.44,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.50,3.20,2.50,1.47,2.45,0.00,0.00,0.00,0.00,Estadio Nou Camp de Morvedre
1662310800,Sep 04 2022 - 5:00pm,complete,N/A,CD Teruel,Lleida Esportiu,N/A,1,0.00,0.00,2.10,1.11,1,0,1,0,0,0,"74","",3,2,3,0,2,0,2,1,0,2,7,5,6,2,1,3,-1,-1,49,51,1.09,0.70,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.55,3.10,2.55,1.50,2.35,0.00,0.00,0.00,0.00,Estadio La Pinila
1662310800,Sep 04 2022 - 5:00pm,complete,N/A,AE Prat,Real Zaragoza II,N/A,1,0.00,0.00,1.44,1.00,0,1,1,1,0,1,"","40",6,3,5,1,5,0,3,3,2,3,17,9,6,4,11,5,-1,-1,57,43,1.95,1.13,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,2.45,3.40,2.45,0.00,2.35,0.00,0.00,0.00,0.00,Estadio Municipal Sagnier
1662310800,Sep 04 2022 - 5:00pm,complete,N/A,CF Badalona,UD Alzira,N/A,1,0.00,0.00,1.00,0.78,1,0,1,0,0,0,"70","",1,6,2,0,2,0,1,1,0,2,4,8,2,3,2,5,-1,-1,44,56,0.78,1.39,0.00,0,0,0,0,0,0,0,0,0,0.00,0.00,1.73,3.25,4.33,1.47,2.50,0.00,0.00,0.00,0.00,Estadi Municipal de Badalona
1662832800,Sep 10 2022 - 6:00pm,complete,N/A,Hércules CF,CF Badalona,N/A,2,1.00,3.00,1.33,1.00,1,1,2,0,0,0,"67","51",13,2,3,0,6,0,1,2,0,6,16,10,5,4,11,6,-1,-1,58,42,1.82,1.21,0.50,0,0,0,0,0,0,0,0,50,5.00,1.00,1.83,3.20,3.80,1.55,2.50,0.00,0.00,0.00,0.00,Estadio José Rico Pérez
