timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1664046000,Sep 24 2022 - 7:00pm,complete,N/A,San Martín Tucumán,Almirante Brown,Pablo Dóvalo,35,2.19,0.75,2.16,0.72,2,0,2,0,0,0,"64,90'2","",7,5,1,0,3,0,0,1,2,1,7,4,3,0,4,4,-1,-1,50,50,1.22,0.80,1.85,25,57,28,19,0,22,69,22,63,10.00,4.69,1.46,3.60,8.40,1.53,2.77,5.50,13.00,3.00,1.36,Estadio La Ciudadela (San Miguel de Tucumán- Provincia de Tucumán)
1664114400,Sep 25 2022 - 2:00pm,complete,N/A,Tristán Suárez,Gimnasia Jujuy,Carlos Córdoba,35,1.31,0.44,1.39,0.61,2,2,4,0,0,0,"58,86","65,81",1,3,3,0,4,0,1,2,1,3,13,12,7,5,6,7,-1,-1,50,50,1.78,1.59,2.60,35,78,47,28,10,32,72,41,82,9.43,3.69,1.67,3.05,4.45,1.44,2.32,4.33,8.00,2.00,1.73,Estadio 20 de Octubre (Ezeiza- Provincia de Buenos Aires)
1664124000,Sep 25 2022 - 4:40pm,complete,N/A,Brown de Adrogué,Belgrano,Nazareno Arasa,35,1.38,1.63,1.28,1.78,2,3,5,2,1,1,"27,61","33,74,84",2,8,3,0,4,0,1,2,1,3,5,10,4,5,1,5,-1,-1,50,50,1.06,1.64,1.82,41,57,28,3,0,22,47,29,78,8.07,4.69,4.25,3.25,1.75,1.52,2.59,4.75,10.00,2.50,1.50,Estadio Único de San Nicolás (San Nicolás de los Arroyos)
1664128800,Sep 25 2022 - 6:00pm,complete,N/A,Guillermo Brown,Club Atlético Güemes,Lucas Novelli Sanz,35,1.81,1.19,1.67,1.11,1,1,2,1,0,1,"68","21",3,10,1,0,1,0,0,1,0,1,16,17,6,5,10,12,-1,-1,46,54,2.04,1.97,1.72,22,47,22,13,3,3,47,32,72,8.87,5.51,2.15,2.90,3.30,1.52,2.70,5.00,10.00,2.20,1.62,Estadio Raúl Conti (Puerto Madryn- Provincia de Chubut)
1664132400,Sep 25 2022 - 7:00pm,complete,N/A,Club Atlético Mitre,Deportivo Madryn,Gastón Monzón,35,1.50,1.06,1.56,0.94,1,0,1,0,0,0,"88","",10,0,3,0,2,0,0,3,0,2,4,3,2,0,2,3,-1,-1,50,50,1.22,0.59,2.35,63,78,41,19,10,32,72,38,78,8.69,3.62,2.40,3.20,2.60,1.46,2.55,4.65,10.50,2.10,1.67,Estadio Aurinegro (Santiago del Estero- Prov. de Santiago del Estero)
1664136000,Sep 25 2022 - 8:00pm,complete,N/A,Independiente Rivadavia,Alvarado,Rodrigo Héctor Rivero,35,2.13,0.75,2.22,0.72,1,0,1,0,0,0,"54","",4,8,0,0,1,0,0,0,0,1,10,7,3,0,7,7,-1,-1,50,50,1.28,1.07,2.38,41,66,44,28,13,28,66,38,75,8.75,5.32,1.53,3.40,6.00,1.44,2.32,4.33,8.00,2.38,1.53,Estadio Juan Bautista Gargantini (Mendoza- Provincia de Mendoza)
1664136000,Sep 25 2022 - 8:00pm,complete,N/A,Deportivo Maipú,Nueva Chicago,Diego Ceballos,35,1.59,0.56,1.67,0.50,1,0,1,1,1,0,"45'3","",7,3,1,0,2,0,1,0,1,1,16,12,6,3,10,9,-1,-1,50,50,2.03,1.48,2.61,58,76,46,30,7,36,79,31,73,10.75,4.57,1.60,3.25,5.50,1.50,2.60,4.50,9.00,2.50,1.50,Estadio Omar Higinio Sperdutti (Maipú- Provincia de Mendoza)
1664139600,Sep 25 2022 - 9:00pm,complete,N/A,Defensores de Belgrano,Villa Dálmine,César Ceballos,35,1.63,0.69,1.50,0.72,0,0,0,0,0,0,"","",6,6,1,0,3,0,0,1,1,2,7,7,2,3,5,4,-1,-1,50,50,1.31,1.17,2.29,50,69,38,31,7,38,75,19,63,9.63,6.19,1.60,3.20,5.75,1.47,2.60,4.50,9.00,2.50,1.50,Estadio Juan Pasquale (Capital Federal- Ciudad de Buenos Aires)
1664145000,Sep 25 2022 - 10:30pm,complete,N/A,Atlético Rafaela,All Boys,Jorge Nelson Sosa,35,1.69,1.25,1.67,1.11,4,1,5,3,3,0,"8,12,19,90","70",7,3,3,0,3,1,1,2,2,2,17,7,8,5,9,2,-1,-1,50,50,2.41,1.60,2.13,54,72,32,13,3,26,63,28,75,9.51,4.59,5.00,3.30,1.65,1.50,2.55,4.50,9.00,2.50,1.50,Estadio Nuevo Monumental (Rafaela- Provincia de Santa Fe)
1664148600,Sep 25 2022 - 11:30pm,complete,N/A,Instituto,Temperley,Mario Ejarque,35,2.38,1.00,2.44,0.89,1,0,1,1,1,0,"42","",7,3,0,0,6,0,0,0,3,3,7,3,3,2,4,1,-1,-1,50,50,1.11,0.68,2.10,44,69,41,16,6,44,69,19,56,9.66,5.50,1.44,4.00,6.50,1.52,2.29,4.75,10.00,3.25,1.33,Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
